char,frequency,probability
砧,34,1.5278517487701244e-06
擞,34,1.5278517487701244e-06
喃,34,1.5278517487701244e-06
俐,34,1.5278517487701244e-06
拈,34,1.5278517487701244e-06
枨,34,1.5278517487701244e-06
磴,34,1.5278517487701244e-06
筠,34,1.5278517487701244e-06
卦,34,1.5278517487701244e-06
琥,34,1.5278517487701244e-06
肋,34,1.5278517487701244e-06
蒯,34,1.5278517487701244e-06
鄯,34,1.5278517487701244e-06
箴,33,1.4829149326298266e-06
镰,33,1.4829149326298266e-06
傈,33,1.4829149326298266e-06
僳,33,1.4829149326298266e-06
邺,33,1.4829149326298266e-06
窠,33,1.4829149326298266e-06
龛,33,1.4829149326298266e-06
菩,33,1.4829149326298266e-06
坟,33,1.4829149326298266e-06
忏,33,1.4829149326298266e-06
哮,33,1.4829149326298266e-06
霏,33,1.4829149326298266e-06
迦,33,1.4829149326298266e-06
壹,33,1.4829149326298266e-06
嘘,33,1.4829149326298266e-06
窨,33,1.4829149326298266e-06
踔,33,1.4829149326298266e-06
蹿,33,1.4829149326298266e-06
爹,33,1.4829149326298266e-06
咫,33,1.4829149326298266e-06
朐,33,1.4829149326298266e-06
镓,33,1.4829149326298266e-06
槟,33,1.4829149326298266e-06
珞,33,1.4829149326298266e-06
莘,33,1.4829149326298266e-06
钺,32,1.4379781164895288e-06
褥,32,1.4379781164895288e-06
郄,32,1.4379781164895288e-06
窘,32,1.4379781164895288e-06
椁,32,1.4379781164895288e-06
趾,32,1.4379781164895288e-06
屉,32,1.4379781164895288e-06
瞭,32,1.4379781164895288e-06
晁,32,1.4379781164895288e-06
氪,32,1.4379781164895288e-06
蜘,32,1.4379781164895288e-06
暄,32,1.4379781164895288e-06
狩,32,1.4379781164895288e-06
徘,32,1.4379781164895288e-06
徊,32,1.4379781164895288e-06
虔,32,1.4379781164895288e-06
枳,32,1.4379781164895288e-06
桔,32,1.4379781164895288e-06
忡,32,1.4379781164895288e-06
陉,32,1.4379781164895288e-06
銮,32,1.4379781164895288e-06
仃,31,1.393041300349231e-06
掣,31,1.393041300349231e-06
辕,31,1.393041300349231e-06
砰,31,1.393041300349231e-06
臾,31,1.393041300349231e-06
崽,31,1.393041300349231e-06
涕,31,1.393041300349231e-06
馥,31,1.393041300349231e-06
诙,31,1.393041300349231e-06
筚,31,1.393041300349231e-06
怯,31,1.393041300349231e-06
氦,31,1.393041300349231e-06
粳,31,1.393041300349231e-06
叽,31,1.393041300349231e-06
漉,31,1.393041300349231e-06
娲,31,1.393041300349231e-06
碚,31,1.393041300349231e-06
瓯,31,1.393041300349231e-06
镐,31,1.393041300349231e-06
堦,31,1.393041300349231e-06
坻,30,1.3481044842089332e-06
焜,30,1.3481044842089332e-06
孃,30,1.3481044842089332e-06
郧,30,1.3481044842089332e-06
侍,30,1.3481044842089332e-06
冥,30,1.3481044842089332e-06
祎,30,1.3481044842089332e-06
聩,30,1.3481044842089332e-06
笠,30,1.3481044842089332e-06
搀,30,1.3481044842089332e-06
遒,30,1.3481044842089332e-06
嘶,30,1.3481044842089332e-06
啧,30,1.3481044842089332e-06
鸳,30,1.3481044842089332e-06
庹,30,1.3481044842089332e-06
腆,30,1.3481044842089332e-06
骐,30,1.3481044842089332e-06
旌,30,1.3481044842089332e-06
鄢,30,1.3481044842089332e-06
痹,30,1.3481044842089332e-06
荻,30,1.3481044842089332e-06
榛,29,1.3031676680686354e-06
邬,29,1.3031676680686354e-06
阙,29,1.3031676680686354e-06
廿,29,1.3031676680686354e-06
偌,29,1.3031676680686354e-06
萼,29,1.3031676680686354e-06
嶂,29,1.3031676680686354e-06
晌,29,1.3031676680686354e-06
斟,29,1.3031676680686354e-06
珉,29,1.3031676680686354e-06
舫,29,1.3031676680686354e-06
腑,29,1.3031676680686354e-06
寝,29,1.3031676680686354e-06
箕,29,1.3031676680686354e-06
荚,29,1.3031676680686354e-06
荠,29,1.3031676680686354e-06
荞,29,1.3031676680686354e-06
珐,29,1.3031676680686354e-06
捎,29,1.3031676680686354e-06
炯,29,1.3031676680686354e-06
淆,29,1.3031676680686354e-06
腼,29,1.3031676680686354e-06
啾,29,1.3031676680686354e-06
崑,29,1.3031676680686354e-06
鳜,29,1.3031676680686354e-06
谔,29,1.3031676680686354e-06
悌,29,1.3031676680686354e-06
雳,29,1.3031676680686354e-06
珮,28,1.2582308519283376e-06
亥,28,1.2582308519283376e-06
悸,28,1.2582308519283376e-06
囿,28,1.2582308519283376e-06
匝,28,1.2582308519283376e-06
妞,28,1.2582308519283376e-06
铠,28,1.2582308519283376e-06
蕃,28,1.2582308519283376e-06
鸯,28,1.2582308519283376e-06
祜,28,1.2582308519283376e-06
焖,28,1.2582308519283376e-06
踞,28,1.2582308519283376e-06
臀,28,1.2582308519283376e-06
傻,28,1.2582308519283376e-06
燧,28,1.2582308519283376e-06
瀛,28,1.2582308519283376e-06
霹,28,1.2582308519283376e-06
唁,28,1.2582308519283376e-06
漩,28,1.2582308519283376e-06
肽,28,1.2582308519283376e-06
寮,28,1.2582308519283376e-06
旻,28,1.2582308519283376e-06
虏,28,1.2582308519283376e-06
垅,28,1.2582308519283376e-06
荪,27,1.2132940357880398e-06
羁,27,1.2132940357880398e-06
倏,27,1.2132940357880398e-06
遨,27,1.2132940357880398e-06
垢,27,1.2132940357880398e-06
蛀,27,1.2132940357880398e-06
褂,27,1.2132940357880398e-06
迤,27,1.2132940357880398e-06
窜,27,1.2132940357880398e-06
胧,27,1.2132940357880398e-06
拄,27,1.2132940357880398e-06
踮,27,1.2132940357880398e-06
噌,27,1.2132940357880398e-06
滹,26,1.168357219647742e-06
怦,26,1.168357219647742e-06
脍,26,1.168357219647742e-06
嬗,26,1.168357219647742e-06
迂,26,1.168357219647742e-06
脯,26,1.168357219647742e-06
芊,26,1.168357219647742e-06
铄,26,1.168357219647742e-06
榔,26,1.168357219647742e-06
豇,26,1.168357219647742e-06
朦,26,1.168357219647742e-06
荏,26,1.168357219647742e-06
滘,26,1.168357219647742e-06
疴,26,1.168357219647742e-06
椽,26,1.168357219647742e-06
蹒,26,1.168357219647742e-06
跚,26,1.168357219647742e-06
瑨,26,1.168357219647742e-06
嘲,26,1.168357219647742e-06
棂,26,1.168357219647742e-06
扦,26,1.168357219647742e-06
骢,26,1.168357219647742e-06
柒,25,1.1234204035074442e-06
仄,25,1.1234204035074442e-06
荥,25,1.1234204035074442e-06
稷,25,1.1234204035074442e-06
咙,25,1.1234204035074442e-06
掸,25,1.1234204035074442e-06
呗,25,1.1234204035074442e-06
蜷,25,1.1234204035074442e-06
榭,25,1.1234204035074442e-06
蛎,25,1.1234204035074442e-06
苒,25,1.1234204035074442e-06
芥,25,1.1234204035074442e-06
盂,25,1.1234204035074442e-06
钎,25,1.1234204035074442e-06
髦,25,1.1234204035074442e-06
啄,25,1.1234204035074442e-06
苷,25,1.1234204035074442e-06
瞿,25,1.1234204035074442e-06
雌,25,1.1234204035074442e-06
舀,25,1.1234204035074442e-06
烩,25,1.1234204035074442e-06
溇,25,1.1234204035074442e-06
噩,25,1.1234204035074442e-06
崃,25,1.1234204035074442e-06
轲,25,1.1234204035074442e-06
榻,25,1.1234204035074442e-06
蜇,25,1.1234204035074442e-06
塱,25,1.1234204035074442e-06
娣,24,1.0784835873671466e-06
雉,24,1.0784835873671466e-06
虬,24,1.0784835873671466e-06
懵,24,1.0784835873671466e-06
桁,24,1.0784835873671466e-06
蓥,24,1.0784835873671466e-06
钝,24,1.0784835873671466e-06
唰,24,1.0784835873671466e-06
拴,24,1.0784835873671466e-06
枷,24,1.0784835873671466e-06
叱,24,1.0784835873671466e-06
苯,24,1.0784835873671466e-06
滏,24,1.0784835873671466e-06
铌,24,1.0784835873671466e-06
腮,24,1.0784835873671466e-06
嗞,24,1.0784835873671466e-06
薅,24,1.0784835873671466e-06
蕙,24,1.0784835873671466e-06
箩,24,1.0784835873671466e-06
榈,24,1.0784835873671466e-06
岙,24,1.0784835873671466e-06
挲,24,1.0784835873671466e-06
滟,24,1.0784835873671466e-06
藓,24,1.0784835873671466e-06
佘,24,1.0784835873671466e-06
缙,24,1.0784835873671466e-06
镯,24,1.0784835873671466e-06
灏,24,1.0784835873671466e-06
妩,24,1.0784835873671466e-06
泮,24,1.0784835873671466e-06
窒,23,1.0335467712268488e-06
卞,23,1.0335467712268488e-06
髹,23,1.0335467712268488e-06
阚,23,1.0335467712268488e-06
罹,23,1.0335467712268488e-06
莠,23,1.0335467712268488e-06
胰,23,1.0335467712268488e-06
疃,23,1.0335467712268488e-06
琰,23,1.0335467712268488e-06
琛,23,1.0335467712268488e-06
歹,23,1.0335467712268488e-06
俪,23,1.0335467712268488e-06
呷,23,1.0335467712268488e-06
耜,23,1.0335467712268488e-06
鎏,23,1.0335467712268488e-06
偃,23,1.0335467712268488e-06
惰,23,1.0335467712268488e-06
缰,23,1.0335467712268488e-06
箫,23,1.0335467712268488e-06
潢,23,1.0335467712268488e-06
犊,23,1.0335467712268488e-06
煨,23,1.0335467712268488e-06
珈,23,1.0335467712268488e-06
锰,23,1.0335467712268488e-06
昝,23,1.0335467712268488e-06
厥,23,1.0335467712268488e-06
畸,23,1.0335467712268488e-06
鏖,23,1.0335467712268488e-06
濠,22,9.88609955086551e-07
悯,22,9.88609955086551e-07
姹,22,9.88609955086551e-07
撷,22,9.88609955086551e-07
摁,22,9.88609955086551e-07
哔,22,9.88609955086551e-07
焐,22,9.88609955086551e-07
唾,22,9.88609955086551e-07
呜,22,9.88609955086551e-07
嚷,22,9.88609955086551e-07
噼,22,9.88609955086551e-07
逶,22,9.88609955086551e-07
馋,22,9.88609955086551e-07
殆,22,9.88609955086551e-07
钿,22,9.88609955086551e-07
馏,22,9.88609955086551e-07
攫,22,9.88609955086551e-07
浉,22,9.88609955086551e-07
疚,22,9.88609955086551e-07
匍,22,9.88609955086551e-07
匐,22,9.88609955086551e-07
垸,22,9.88609955086551e-07
啟,22,9.88609955086551e-07
髋,22,9.88609955086551e-07
潋,22,9.88609955086551e-07
彧,22,9.88609955086551e-07
猖,22,9.88609955086551e-07
琮,22,9.88609955086551e-07
蹼,22,9.88609955086551e-07
扼,22,9.88609955086551e-07
砬,22,9.88609955086551e-07
瑷,22,9.88609955086551e-07
淅,21,9.436731389462533e-07
耆,21,9.436731389462533e-07
伎,21,9.436731389462533e-07
逍,21,9.436731389462533e-07
桢,21,9.436731389462533e-07
恬,21,9.436731389462533e-07
婿,21,9.436731389462533e-07
嚏,21,9.436731389462533e-07
菡,21,9.436731389462533e-07
讷,21,9.436731389462533e-07
恣,21,9.436731389462533e-07
缜,21,9.436731389462533e-07
皎,21,9.436731389462533e-07
汊,21,9.436731389462533e-07
梆,21,9.436731389462533e-07
萤,21,9.436731389462533e-07
腱,21,9.436731389462533e-07
矍,21,9.436731389462533e-07
翊,21,9.436731389462533e-07
糠,21,9.436731389462533e-07
崧,21,9.436731389462533e-07
陨,21,9.436731389462533e-07
媲,21,9.436731389462533e-07
枋,21,9.436731389462533e-07
踱,21,9.436731389462533e-07
柞,21,9.436731389462533e-07
簌,21,9.436731389462533e-07
馁,21,9.436731389462533e-07
剐,21,9.436731389462533e-07
莼,21,9.436731389462533e-07
敝,21,9.436731389462533e-07
恙,21,9.436731389462533e-07
诋,21,9.436731389462533e-07
倬,21,9.436731389462533e-07
叁,21,9.436731389462533e-07
苎,21,9.436731389462533e-07
剃,20,8.987363228059555e-07
瓮,20,8.987363228059555e-07
浠,20,8.987363228059555e-07
瘟,20,8.987363228059555e-07
拷,20,8.987363228059555e-07
冢,20,8.987363228059555e-07
崂,20,8.987363228059555e-07
睢,20,8.987363228059555e-07
涞,20,8.987363228059555e-07
昀,20,8.987363228059555e-07
薏,20,8.987363228059555e-07
钞,20,8.987363228059555e-07
畈,20,8.987363228059555e-07
鲨,20,8.987363228059555e-07
宦,20,8.987363228059555e-07
孢,20,8.987363228059555e-07
甥,20,8.987363228059555e-07
桎,20,8.987363228059555e-07
梏,20,8.987363228059555e-07
侏,20,8.987363228059555e-07
庵,20,8.987363228059555e-07
殴,20,8.987363228059555e-07
隼,19,8.537995066656577e-07
抡,19,8.537995066656577e-07
釜,19,8.537995066656577e-07
捋,19,8.537995066656577e-07
矜,19,8.537995066656577e-07
剁,19,8.537995066656577e-07
瞳,19,8.537995066656577e-07
娑,19,8.537995066656577e-07
皿,19,8.537995066656577e-07
焯,19,8.537995066656577e-07
黯,19,8.537995066656577e-07
碣,19,8.537995066656577e-07
锃,19,8.537995066656577e-07
仞,19,8.537995066656577e-07
诡,19,8.537995066656577e-07
凄,19,8.537995066656577e-07
浜,19,8.537995066656577e-07
渥,19,8.537995066656577e-07
苁,19,8.537995066656577e-07
灞,19,8.537995066656577e-07
锴,19,8.537995066656577e-07
妤,19,8.537995066656577e-07
诟,19,8.537995066656577e-07
堕,19,8.537995066656577e-07
枭,19,8.537995066656577e-07
洄,19,8.537995066656577e-07
雒,19,8.537995066656577e-07
谤,19,8.537995066656577e-07
嵬,19,8.537995066656577e-07
轭,19,8.537995066656577e-07
旃,19,8.537995066656577e-07
嘈,18,8.088626905253599e-07
霭,18,8.088626905253599e-07
佚,18,8.088626905253599e-07
咆,18,8.088626905253599e-07
跬,18,8.088626905253599e-07
蚝,18,8.088626905253599e-07
眩,18,8.088626905253599e-07
啰,18,8.088626905253599e-07
籁,18,8.088626905253599e-07
涮,18,8.088626905253599e-07
诃,18,8.088626905253599e-07
蜈,18,8.088626905253599e-07
寐,18,8.088626905253599e-07
枞,18,8.088626905253599e-07
诣,18,8.088626905253599e-07
赊,18,8.088626905253599e-07
婶,18,8.088626905253599e-07
楔,18,8.088626905253599e-07
柘,18,8.088626905253599e-07
嗑,18,8.088626905253599e-07
拗,18,8.088626905253599e-07
鳄,18,8.088626905253599e-07
蓑,18,8.088626905253599e-07
湮,18,8.088626905253599e-07
绅,18,8.088626905253599e-07
椭,18,8.088626905253599e-07
砻,18,8.088626905253599e-07
嗦,18,8.088626905253599e-07
苓,18,8.088626905253599e-07
鲈,18,8.088626905253599e-07
鹇,18,8.088626905253599e-07
芩,18,8.088626905253599e-07
诽,18,8.088626905253599e-07
胤,18,8.088626905253599e-07
庾,18,8.088626905253599e-07
菖,17,7.639258743850622e-07
闰,17,7.639258743850622e-07
旮,17,7.639258743850622e-07
膘,17,7.639258743850622e-07
鹦,17,7.639258743850622e-07
葳,17,7.639258743850622e-07
蚣,17,7.639258743850622e-07
葚,17,7.639258743850622e-07
赭,17,7.639258743850622e-07
聿,17,7.639258743850622e-07
琏,17,7.639258743850622e-07
偕,17,7.639258743850622e-07
獐,17,7.639258743850622e-07
畦,17,7.639258743850622e-07
邗,17,7.639258743850622e-07
裨,17,7.639258743850622e-07
疡,17,7.639258743850622e-07
昙,17,7.639258743850622e-07
蛤,17,7.639258743850622e-07
怅,17,7.639258743850622e-07
亵,17,7.639258743850622e-07
恃,17,7.639258743850622e-07
蔑,17,7.639258743850622e-07
嬴,17,7.639258743850622e-07
硼,17,7.639258743850622e-07
砼,17,7.639258743850622e-07
廒,17,7.639258743850622e-07
囍,17,7.639258743850622e-07
檩,17,7.639258743850622e-07
璟,17,7.639258743850622e-07
疽,17,7.639258743850622e-07
毳,17,7.639258743850622e-07
饕,16,7.189890582447644e-07
呱,16,7.189890582447644e-07
幡,16,7.189890582447644e-07
篁,16,7.189890582447644e-07
咎,16,7.189890582447644e-07
兀,16,7.189890582447644e-07
羯,16,7.189890582447644e-07
碴,16,7.189890582447644e-07
撩,16,7.189890582447644e-07
鹉,16,7.189890582447644e-07
痊,16,7.189890582447644e-07
刍,16,7.189890582447644e-07
酚,16,7.189890582447644e-07
惮,16,7.189890582447644e-07
麸,16,7.189890582447644e-07
糜,16,7.189890582447644e-07
綦,16,7.189890582447644e-07
瘙,16,7.189890582447644e-07
镢,16,7.189890582447644e-07
懊,16,7.189890582447644e-07
滂,16,7.189890582447644e-07
谯,16,7.189890582447644e-07
芡,16,7.189890582447644e-07
桅,16,7.189890582447644e-07
狙,16,7.189890582447644e-07
哆,16,7.189890582447644e-07
瞥,16,7.189890582447644e-07
粝,16,7.189890582447644e-07
篙,16,7.189890582447644e-07
铖,16,7.189890582447644e-07
迩,16,7.189890582447644e-07
郜,16,7.189890582447644e-07
蔫,16,7.189890582447644e-07
垡,16,7.189890582447644e-07
镗,16,7.189890582447644e-07
茌,16,7.189890582447644e-07
渑,16,7.189890582447644e-07
荍,16,7.189890582447644e-07
霂,16,7.189890582447644e-07
砒,16,7.189890582447644e-07
钜,16,7.189890582447644e-07
醴,15,6.740522421044666e-07
飨,15,6.740522421044666e-07
昵,15,6.740522421044666e-07
奂,15,6.740522421044666e-07
簋,15,6.740522421044666e-07
糌,15,6.740522421044666e-07
铷,15,6.740522421044666e-07
帚,15,6.740522421044666e-07
沮,15,6.740522421044666e-07
吝,15,6.740522421044666e-07
妊,15,6.740522421044666e-07
乖,15,6.740522421044666e-07
愫,15,6.740522421044666e-07
昧,15,6.740522421044666e-07
黢,15,6.740522421044666e-07
谕,15,6.740522421044666e-07
咿,15,6.740522421044666e-07
谒,15,6.740522421044666e-07
彷,15,6.740522421044666e-07
徨,15,6.740522421044666e-07
颓,15,6.740522421044666e-07
咂,15,6.740522421044666e-07
蟾,15,6.740522421044666e-07
辫,15,6.740522421044666e-07
铂,15,6.740522421044666e-07
跆,15,6.740522421044666e-07
氘,15,6.740522421044666e-07
鼾,15,6.740522421044666e-07
獭,15,6.740522421044666e-07
胱,15,6.740522421044666e-07
羟,15,6.740522421044666e-07
鬃,15,6.740522421044666e-07
砣,15,6.740522421044666e-07
鞘,15,6.740522421044666e-07
倭,15,6.740522421044666e-07
囚,15,6.740522421044666e-07
鵟,15,6.740522421044666e-07
痍,15,6.740522421044666e-07
恕,15,6.740522421044666e-07
溟,14,6.291154259641688e-07
煅,14,6.291154259641688e-07
荃,14,6.291154259641688e-07
诧,14,6.291154259641688e-07
鄙,14,6.291154259641688e-07
庶,14,6.291154259641688e-07
埭,14,6.291154259641688e-07
饴,14,6.291154259641688e-07
窿,14,6.291154259641688e-07
嶙,14,6.291154259641688e-07
峋,14,6.291154259641688e-07
踌,14,6.291154259641688e-07
躇,14,6.291154259641688e-07
娠,14,6.291154259641688e-07
滆,14,6.291154259641688e-07
酰,14,6.291154259641688e-07
蠕,14,6.291154259641688e-07
烬,14,6.291154259641688e-07
橹,14,6.291154259641688e-07
赎,14,6.291154259641688e-07
辘,14,6.291154259641688e-07
搪,14,6.291154259641688e-07
仨,14,6.291154259641688e-07
噗,14,6.291154259641688e-07
瓤,14,6.291154259641688e-07
鸫,14,6.291154259641688e-07
孰,14,6.291154259641688e-07
崴,14,6.291154259641688e-07
偎,14,6.291154259641688e-07
珩,14,6.291154259641688e-07
噔,14,6.291154259641688e-07
鲑,14,6.291154259641688e-07
浯,14,6.291154259641688e-07
捅,14,6.291154259641688e-07
蛊,14,6.291154259641688e-07
囡,14,6.291154259641688e-07
煞,14,6.291154259641688e-07
岫,14,6.291154259641688e-07
鹑,14,6.291154259641688e-07
圻,14,6.291154259641688e-07
嘻,14,6.291154259641688e-07
疱,14,6.291154259641688e-07
醪,14,6.291154259641688e-07
娉,14,6.291154259641688e-07
蔼,13,5.84178609823871e-07
阗,13,5.84178609823871e-07
缛,13,5.84178609823871e-07
饯,13,5.84178609823871e-07
佝,13,5.84178609823871e-07
偻,13,5.84178609823871e-07
掇,13,5.84178609823871e-07
倌,13,5.84178609823871e-07
嗜,13,5.84178609823871e-07
岿,13,5.84178609823871e-07
瓴,13,5.84178609823871e-07
垭,13,5.84178609823871e-07
邝,13,5.84178609823871e-07
怆,13,5.84178609823871e-07
苋,13,5.84178609823871e-07
镖,13,5.84178609823871e-07
谩,13,5.84178609823871e-07
抿,13,5.84178609823871e-07
锗,13,5.84178609823871e-07
辊,13,5.84178609823871e-07
掂,13,5.84178609823871e-07
醚,13,5.84178609823871e-07
陛,13,5.84178609823871e-07
茯,13,5.84178609823871e-07
氚,13,5.84178609823871e-07
奚,13,5.84178609823871e-07
徵,13,5.84178609823871e-07
镊,13,5.84178609823871e-07
洇,13,5.84178609823871e-07
鲐,13,5.84178609823871e-07
沤,13,5.84178609823871e-07
胭,13,5.84178609823871e-07
螳,13,5.84178609823871e-07
觞,13,5.84178609823871e-07
臆,13,5.84178609823871e-07
谏,13,5.84178609823871e-07
幄,13,5.84178609823871e-07
垩,13,5.84178609823871e-07
塾,13,5.84178609823871e-07
吮,13,5.84178609823871e-07
赘,13,5.84178609823871e-07
埼,13,5.84178609823871e-07
孳,13,5.84178609823871e-07
餮,12,5.392417936835733e-07
璜,12,5.392417936835733e-07
岌,12,5.392417936835733e-07
夔,12,5.392417936835733e-07
飓,12,5.392417936835733e-07
杈,12,5.392417936835733e-07
毽,12,5.392417936835733e-07
